page	line4Filename	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT01	GT02	enriched_y_n	color_img_file_name
529	2	1350	1799	846	5130	נתון ותתן פתוח תפוח עשר תעשר˙ לפ יכך משה			0	bge-cl0146_529.jpg
529	3	1659	2108	846	5131	מזהירן לישרﭏ עשר תעשר˙ והארץ חנפה תחת			0	bge-cl0146_529.jpg
529	4	1953	2402	846	5131	יושביה וג' אמ' ר' יצחה מחניף לה היא מחנפת			0	bge-cl0146_529.jpg
529	5	2241	2690	846	5131	מראה לך רמי ואינה מראה לך גדיש מראה לך			0	bge-cl0146_529.jpg
529	6	2582	3031	846	5123	גדיש ואינה מראה לך גירן˙ מראה לך גורן ואלה			0	bge-cl0146_529.jpg
529	7	2871	3320	846	5136	מראה לך תרומה למה כי עבר ו תורות חלפו ח			0	bge-cl0146_529.jpg
529	8	3152	3601	846	5131	שעברו עלשתי רה שבבב ותרה שבעלפה			0	bge-cl0146_529.jpg
529	9	3499	3948	846	5130	חלפו חק מעשרות הפרו ברית עולם ברית אבות			0	bge-cl0146_529.jpg
529	10	3820	4269	846	5123	העולם לפיכך משה מזהי עשר תעשר˙ שמע			0	bge-cl0146_529.jpg
529	11	4130	4579	846	5131	ני מוסרי אביך וﭏ תטוש ת ורת אמך אמ' רב			0	bge-cl0146_529.jpg
529	12	4460	4909	846	5130	הונא אבות הראשונים הפרישו תרומה ומעשרות			0	bge-cl0146_529.jpg
529	13	4700	5149	846	5123	אברהם הפריש התרומה גדולה שנ' הרימותי ד			0	bge-cl0146_529.jpg
529	14	5019	5468	846	5123	ﭏ יוי˙ ואין הרמה ﭏא תרומה כד' א' והרמותם			0	bge-cl0146_529.jpg
529	15	5373	5822	846	5123	תרומת יוי˙ יצחק הפריש מעשר שני שנ' ויזר ע			0	bge-cl0146_529.jpg
529	16	5660	6109	846	5123	יצחק בארץ ההיא וג' אמ' ר' אבא בר כהנא והלא			0	bge-cl0146_529.jpg
529	17	5967	6416	846	5123	אין הברבכה מצויה לא בדבר הומדוד ולא על דבר			0	bge-cl0146_529.jpg
529	18	6263	6712	846	5123	השקול ולא על דבר המנוי ולמה מדדף בשביל 			0	bge-cl0146_529.jpg
530	1	1194	1643	570	4822	לעשרן הה'' ויברכהו יוי˙˙ יעקב הפריש מעשר שן			0	bge-cl0146_530.jpg
530	2	1475	1924	570	4829	שנ וכל אשר תתן לי ער אעשרנו לך  כותי אחר			0	bge-cl0146_530.jpg
530	3	1775	2224	570	4830	בא ושﭏ אמר לית אתון אמרין דה דין יעקב אבוכו			0	bge-cl0146_530.jpg
530	4	2075	2524	570	4836	קשיט אמ' ליה איה דכת' תתן אמת ליעקב אמ' ליה			0	bge-cl0146_530.jpg
530	5	2336	2785	570	4829	הפריש שבטו סללי פשרה לשבטים לא היה			0	bge-cl0146_530.jpg
530	6	2678	3127	570	4822	להפר י עוד לשנים אמ' ליה את אמרת דאינון			0	bge-cl0146_530.jpg
530	7	2975	3424	570	4822	תרי עשר ואא אמינו דאינון י'ד' דכת' אפרי			0	bge-cl0146_530.jpg
530	8	3242	3691	570	4822	ומנשה כראוב וג' אמ' ליה והא לי את מויות			0	bge-cl0146_530.jpg
530	9	3594	4043	570	4830	קמח ק הושפת מים אמ' ליה אין אתה מודה			0	bge-cl0146_530.jpg
530	10	3919	4368	570	4822	שהן ד' אימהות שאין הבכור מתעשר למה שהוא			0	bge-cl0146_530.jpg
530	11	4255	4704	570	4835	קדשואן קדש מוציא קדש אמ' ליה טוב אומת			0	bge-cl0146_530.jpg
530	12	4573	5022	570	4822	מה אית בגוה דאית בגוה˙ וﭏ תטוש תהוירת אמ			0	bge-cl0146_530.jpg
530	13	4898	5347	570	4835	הוא שדוד אימ' לעשות רצונך ﭏהי חפצתי וג			0	bge-cl0146_530.jpg
530	14	5225	5674	570	4829	אמ' ר' אחא בר עולא וכי יש תרה בתוך מעי			0	bge-cl0146_530.jpg
530	15	5495	5944	570	4829	לא כך כת ועל לבם אבתבנה ﭏא אמ' וד יבואל			0	bge-cl0146_530.jpg
530	16	5839	6288	570	4830	רע אם ירד דבר לתוך מעי ﭏא כשהוא מעושר			0	bge-cl0146_530.jpg
530	17	6116	6565	570	4829	הוא דכת' ועל אוצרות המל עזמות בעבדי			0	bge-cl0146_530.jpg
530	18	6432	6881	570	4822	ועל האוצרות בשדה בכרמים ובמגדלים יונתן ב			0	bge-cl0146_530.jpg
530	19	6673	7122	570	4855	פ			0	bge-cl0146_530.jpg
531	1	1169	1618	863	5142	ע וזיהו ליכך משה מהיר את ישרﭏ עשר תעש	עוזיהו לפיכך משה מזהיר את ישרﭏ עשר תעשר		1	bge-cl0146_531.jpg
531	2	1499	1948	863	5149	אם עלי אדמתי תזעק ויחד תלמיה יבכיון ˙ אמ	אם עלי אדמתי תזעק ויחד תלמיה יבכיון ˙ אמרו		1	bge-cl0146_531.jpg
531	3	1818	2267	863	5148	לאב לאיוב כלום יש לך עליה ﭏא שלש אמות	לאב לאיוב כלום יש לך עליה ﭏא שלש אמות		1	bge-cl0146_531.jpg
531	4	2085	2534	863	5142	שעת מיתתך ואת אומ אם עלי אדמתי תזן	בשעת מיתתך ואת אומר אם עלי אדמתי תזעק		1	bge-cl0146_531.jpg
531	5	2416	2865	863	5149	והיא עבידא דידך היא˙ ר' חייא רבה ור' החל שמען	והיא עבידא דידך היא ˙ ר' חייא רבה ור' חל שמעון		1	bge-cl0146_531.jpg
531	6	2770	3219	863	5140	בן חלפתא ר' חייא רבה אמ' משל לאחד המכר	בן חלפתא ר' חייא רבה אמ' משל לאחד המוכר		1	bge-cl0146_531.jpg
531	7	3061	3510	863	5140	טלית באטליסם עבר אחר ראה אותו אמ' לו שלי	טלית באטליס עבר אחר ראה אותו אמ' לו שלי		1	bge-cl0146_531.jpg
531	8	3353	3802	863	5133	היא אמר לו התעטף בה אם מחזקת אותך	היא אמר לו התעטף בה אם מחזקת אותך		1	bge-cl0146_531.jpg
531	9	3689	4138	863	5141	הרי היא שלך ואם לאו אינה שלך כך אמ הב'ה'	הרי היא שלך ואם לאו אינה שלך כך אמ' ה'ב'ה'		1	bge-cl0146_531.jpg
531	10	4014	4463	863	5141	לאיוב הלא אתהשמים ואת הארץ אני מלא ואת	לאיוב הלא את השמים ואת הארץ אני מלא ˙ ואת		1	bge-cl0146_531.jpg
531	11	4337	4786	863	5152	אמרת אם עלי אדמתי תזעק עבידא דידך 	אמרת אם עלי אדמתי תזעק עבידא דידך ˙˙		1	bge-cl0146_531.jpg
531	12	4658	5107	863	5133	שמעון בן חלפתא אמ' משל ואחד מוכר	 ור' שמעון בן חלפתא אמ' משל לאחד מוכר		1	bge-cl0146_531.jpg
531	13	4949	5398	863	5133	באטליס עבר אחד אמר לו שלי היא 	שפחה באטליס עבר אחד אמר לו שלי היא אמ'		1	bge-cl0146_531.jpg
531	14	5287	5736	863	5140	ליה נזיך בה אם נשמעת היא  לך הרי היא 	ליה נזיף בה אם נשמעת היא כ לך הרי היא 		1	bge-cl0146_531.jpg
531	15	5612	6061	863	5133	שלך ואם לאו אינה שלך כך אמר הבה לאיוב	שלך ואם לאו אינה שלך כך אמר ה'ב'ה' לאיוב		1	bge-cl0146_531.jpg
531	16	5931	6380	863	5148	אאני שכתובבי המביט לארץ ותרעד ואתה	לא אני שכתוב בי המביט לארץ ותרעד ואתה		1	bge-cl0146_531.jpg
531	17	6246	6695	863	5142	אמרת אם עלי אדמתי תזעק היא עבידא 	אמרת אם עלי אדמתי תזעק היא עבידא דידך		1	bge-cl0146_531.jpg
532	1	1218	1667	535	4729	נאותה שעה אמר איוב רבון העולמים לאך מרת			0	bge-cl0146_532.jpg
532	2	1509	1958	535	4729	לפניך ﭏא אמרת י אם לא הוצאתי מעשות יה			0	bge-cl0146_532.jpg
532	3	1846	2295	535	4736	כראוי יחד תלמיה יבכיון ואם זרעתי אותה לאים			0	bge-cl0146_532.jpg
532	4	2112	2561	535	4737	אם נחה אכלתי בלא בסף זה מעשר שני שנ' ונתת			0	bge-cl0146_532.jpg
532	5	2446	2895	535	4737	בבסף וצרת הכסף˙ ונפש בעליה הפח' זה מע			0	bge-cl0146_532.jpg
532	6	2754	3203	535	4741	עני אם לא עשיתי תחת חטה יצא חוח עד עי			0	bge-cl0146_532.jpg
532	7	3055	3504	535	4736	איוב חוזר ומתבא 'בואות ואת אמר תמו דברי			0	bge-cl0146_532.jpg
532	8	3373	3822	535	4736	דברי איוב ﭏא אמר איוב אם לא עשיתי כן תמו			0	bge-cl0146_532.jpg
532	9	3686	4135	535	4736	דברי איוב תהא לי פתחון פה לומר לכניך ער			0	bge-cl0146_532.jpg
532	10	3991	4440	535	4737	הקדש מן הבית לפיכך אמ' משה מזהיר עשר			0	bge-cl0146_532.jpg
532	11	4287	4736	535	4743	תעשר ˙ לך יוי הצדקה ולנו בשת הפנים כהיום			0	bge-cl0146_532.jpg
532	12	4590	5039	535	4742	הזה לאיש יהודה וג' אמ' יהודה בר' ﭏעאי עה			0	bge-cl0146_532.jpg
532	13	4911	5360	535	4729	עם ישרﭏ עוברת בים שנ' ועבר בים˙ כוררר			0	bge-cl0146_532.jpg
532	14	5228	5677	535	4736	אין ברה ﭏא עז' שנ' כי קצר הרקצע מה שתי			0	bge-cl0146_532.jpg
532	15	5505	5954	535	4756	והמסכה צרה כתכע˙ והים נביןלע ל פ יהם הוי או			0	bge-cl0146_532.jpg
532	16	5882	6331	535	4729	ודקה ולנו בשת כני ר' יהודה 			0	bge-cl0146_532.jpg
532	17	6168	6617	535	4736	ןמה ה הוא או' ההמר לקרוו את אשר			0	bge-cl0146_532.jpg
532	18	6426	6875	535	4761	עשה			0	bge-cl0146_532.jpg
533	1	1281	1730	696	5007	עשה מיכה צלמניא ואת הכהן אשר היה לו אה			0	bge-cl0146_533.jpg
533	2	1581	2030	696	5015	ויבואו עד ליש ﭏ עם שוקט ובוטח וכי יש גדלה			0	bge-cl0146_533.jpg
533	3	1871	2320	696	5013	מזה הוי אומ' לך יוי הצדרה וג' אמ' ר' שמﭏ בר נחמני			0	bge-cl0146_533.jpg
533	4	2206	2655	696	5012	את מוצא ביום שירד הא לישר' בו ביום עכדו ע'			0	bge-cl0146_533.jpg
533	5	2503	2952	696	5008	ולא עוד ﭏא שנטיו ממנו והקריבו לע שלי 			0	bge-cl0146_533.jpg
533	6	2829	3278	696	5013	ולחמי אשר נתתי לך וג' ויהי מה הוא ויהי אמ' ר			0	bge-cl0146_533.jpg
533	7	3103	3552	696	5008	יודן בד''א ויהי למחר וא ע''' ומנך לאמנע			0	bge-cl0146_533.jpg
533	8	3401	3850	696	5009	מפיהם˙ הוי אומ' לך יוי הצדקה˙˙ אמ' ר' טעוו			0	bge-cl0146_533.jpg
533	9	3753	4202	696	5017	חעיה מיﭏ ועזריה אמו הפסוהזה 			0	bge-cl0146_533.jpg
533	10	4085	4534	696	5007	א כיון שעלו חנניה מישש וערה מ 			0	bge-cl0146_533.jpg
533	11	4401	4850	696	5007	נתנסו כל מלי אומות העולם עליהם הה'			0	bge-cl0146_533.jpg
533	12	4711	5160	696	5007	ואתבשין אחשדרפני סגעיא ופחהתא והדברי			0	bge-cl0146_533.jpg
533	13	5055	5504	696	5014	והיו כל המנכיר הﭏה מרקקי בפניהם ואומי			0	bge-cl0146_533.jpg
533	14	5383	5832	696	5007	להם הייתם יודעים שהיכר כזה ואת ם משתחים			0	bge-cl0146_533.jpg
533	15	5670	6119	696	5000	לצל וגרמתם לו להחייב את ביתו ולשיואת			0	bge-cl0146_533.jpg
533	16	5991	6440	696	5008	היכלו ולהגלות אתבם עד שעשו אותן ﭏש ל			0	bge-cl0146_533.jpg
533	17	6325	6774	696	5012	וק והיו חנניה וח ביריו מעביהי פניהם י 			0	bge-cl0146_533.jpg
534	1	1237	1686	511	4900	מעלה ואומרי' לך יוי הדקה ולנו בשת חפש וג'			0	bge-cl0146_534.jpg
534	2	1521	1970	511	4907	ציאה הדין הוא שאנו מכעוסי לפניך ואתה ובל			0	bge-cl0146_534.jpg
534	3	1843	2292	511	4900	תני בשם ר' חנינה בוהג שבעולם אדם יש לושרה			0	bge-cl0146_534.jpg
534	4	2150	2599	511	4907	אחת והוא נותנה למוצה ולשליש ולרביע אבל			0	bge-cl0146_534.jpg
534	5	2442	2891	511	4908	הבה' אינו כן משיב רוחו ומעלה עענים ומו יד			0	bge-cl0146_534.jpg
534	6	2767	3216	511	4908	גשמים ומפריח טללים ומגדל צמחים ומ ש			0	bge-cl0146_534.jpg
534	7	3063	3512	511	4914	פירות ולא אמ להפריש לפניו ﭏא אחד מעש			0	bge-cl0146_534.jpg
534	8	3360	3809	511	4921	לפיבך משים מזהיר עשר ותעש יימה כת' למענ			0	bge-cl0146_534.jpg
534	9	3663	4112	511	4926	מן העעני לא תאכלו כלנבלה וג' ר' עזריה ו'			0	bge-cl0146_534.jpg
534	10	4028	4477	511	4924	ות כן חגאי ור' ירצח בר מריו בים ר' יוסי 			0	bge-cl0146_534.jpg
534	11	4321	4770	511	4916	חניצה אמר האונ פירותיו טבלים כאוכ נבלות			0	bge-cl0146_534.jpg
534	12	4683	5132	511	4908	וטריפו מה טעם לא תאכלו כל נבלה ור' אבא			0	bge-cl0146_534.jpg
534	13	4997	5446	511	4917	ורב הוא בשםרב אמ' האוכל פירותיו טבלים			0	bge-cl0146_534.jpg
534	14	5379	5828	511	4913	ומעשר עני חייב מיתה˙ אמר ר' יצחק בג 			0	bge-cl0146_534.jpg
534	15	5679	6128	511	4915	כת' לא תבשל גדי בחלב אמו אחד לענינו ואיא			0	bge-cl0146_534.jpg
534	16	5935	6384	511	4911	לעניי תור ואחד לענין מעשוות לעניי מ			0	bge-cl0146_534.jpg
534	17	6339	6788	511	4943	רש			0	bge-cl0146_534.jpg
535	1	1174	1623	743	4939	ראשית בכורר אדמתך מה כת בתריה ויאמ			0	bge-cl0146_535.jpg
535	2	1488	1937	743	4946	יוי ﭏ משה כתב לך את הדברי' הﭏה אמ' לו ה'ה'			0	bge-cl0146_535.jpg
535	3	1761	2210	743	4946	למשה עד דסנדלא ברגלך כבוש כוב מלא			0	bge-cl0146_535.jpg
535	4	2099	2548	743	4932	תבשל גדי בחלב אמו כתב לך את הדבריםﭏה			0	bge-cl0146_535.jpg
535	5	2403	2852	743	4940	לעני מער מה כת' למעלה מן העני' לא תאלו			0	bge-cl0146_535.jpg
535	6	2682	3131	743	4939	כל נבבלה וכתי' בתריה עשר תעש אמ' ה''ה'ﭏ			0	bge-cl0146_535.jpg
535	7	3003	3452	743	4940	תגרמי לי לשל גדיים בוחלב אמותין עד שן			0	bge-cl0146_535.jpg
535	8	3329	3778	743	4940	במעי אמותיהן שאם אין אתם מציאיןומעש			0	bge-cl0146_535.jpg
535	9	3619	4068	743	4932	בראוי רוח אחת שלקדים אני מוציא ומשדפנו			0	bge-cl0146_535.jpg
535	10	3936	4385	743	4940	כדא' ושדמ לפני קמה˙ עשר תעשר עש			0	bge-cl0146_535.jpg
535	11	4253	4702	743	4944	בבינ שתתעש עשר שלא התחסר רמז מפר			0	bge-cl0146_535.jpg
535	12	4522	4971	743	4939	ימים להצירא אחד משרה לעמילי תורה˙ תבואת			0	bge-cl0146_535.jpg
535	13	4850	5299	743	4940	ורעך אם זכיתם סוף שאתם יוצאין לזרע שדה			0	bge-cl0146_535.jpg
535	14	5159	5608	743	4932	ואם לאו סוף שהיוא השדה מתגרה בהן זה שו			0	bge-cl0146_535.jpg
535	15	5510	5959	743	4932	כ'' ויבא עשר מן השדה דא' תבואת זרעך			0	bge-cl0146_535.jpg
535	16	5768	6217	743	4948	כתם סופך ננק לחקלך וחמי על מה צרי 			0	bge-cl0146_535.jpg
535	17	6065	6514	743	4954	ותתלל ותעה יך אם לאו ששונאי יור יוצך			0	bge-cl0146_535.jpg
536	1	1291	1740	661	4856	קבור את בניהם בשדה˙ שנה שנה אן מעשרין			0	bge-cl0146_536.jpg
536	2	1603	2052	661	4856	משנה לחברתה דברי ר' עקבה ואכלת לפני יוי			0	bge-cl0146_536.jpg
536	3	1899	2348	661	4863	ﭏהיך במקרם אשר יבחר לשכן שמו שם וג' אם			0	bge-cl0146_536.jpg
536	4	2183	2632	661	4864	זכיתם דגנכך ואם לאו דגני יש לכן אשוב ולקחתי			0	bge-cl0146_536.jpg
536	5	2467	2916	661	4864	דגני וג' ותירושך ויצהרך אם זכיתם תירושך			0	bge-cl0146_536.jpg
536	6	2776	3225	661	4863	ואם לאו תירושי שנן' ותירושי ברו בדו אמ' 			0	bge-cl0146_536.jpg
536	7	3027	3476	661	4864	שמעון ען לקיש אמ' הב'ה'  מרתי לך שתהא			0	bge-cl0146_536.jpg
536	8	3388	3837	661	4864	מוציא מעשרות יך ן המוה הא כיבד ב			0	bge-cl0146_536.jpg
536	9	3665	4114	661	4856	בן לוי אצלך אם נתת לו ין המונחר יף י			0	bge-cl0146_536.jpg
536	10	3960	4409	661	4871	ון לך מן המובא שנ' יפתו יוי לך את אורו			0	bge-cl0146_536.jpg
536	11	4289	4738	661	4864	חטב את השמים וג' ואם נת לו מן החוריור			0	bge-cl0146_536.jpg
536	12	4599	5048	661	4856	 הקטוניות יש לי ליתן ל כמותן שנ' יתן י			0	bge-cl0146_536.jpg
536	13	4918	5367	661	4863	אות מיט ארבך אבק ועבר˙ ובא הלוי כי איק			0	bge-cl0146_536.jpg
536	14	5219	5668	661	4863	לו חלק ונחלה ר' יהודה בר' סימון אמר' אמ			0	bge-cl0146_536.jpg
536	15	5535	5984	661	4856	הבה' אתה יש לך ארבבה ני בתי ואנים יש לי			0	bge-cl0146_536.jpg
536	16	5805	6254	661	4856	ד בני בתים שלך ושמחת עבחגך אתה ובנך ובמך			0	bge-cl0146_536.jpg
536	17	6115	6564	661	4867	ועבדך ואמתך והלו והור והיתום וה ﭏמנה שלו			0	bge-cl0146_536.jpg
537	1	1099	1548	826	4899	ולן בווק אחר אם אתה משמח את שליואת			0	bge-cl0146_537.jpg
537	2	1413	1862	826	4893	ןבימי כיובי שנתרי לך אף אני משמח			0	bge-cl0146_537.jpg
537	3	1696	2145	826	4898	אות ישלי ואת שלך ביית הבחירה שנ' והביאותים			0	bge-cl0146_537.jpg
537	4	2018	2467	826	4901	הר קדשי ושמחתים בביתי תפלתי עולות			0	bge-cl0146_537.jpg
537	5	2292	2741	826	4893	וובחהם לרצון על מזבחי כי ביתיבית תבלה			0	bge-cl0146_537.jpg
537	6	2595	3044	826	4908	קרא לכל העמים א'ויר'			0	bge-cl0146_537.jpg
537	7	2904	3353	826	4908	וה שיפי			0	bge-cl0146_537.jpg
537	8	3390	3839	826	4892	ז'ה' מגיד דבריו ליעקב חקיה ומשפי ישר'			0	bge-cl0146_537.jpg
537	9	3683	4132	826	4898	ﭏו דברר תורה חקיו ﭏו מדשו משפטיו ﭏו			0	bge-cl0146_537.jpg
537	10	3955	4404	826	4899	הדינין לא נתן ה'בה' את התורה ואת המשבטים			0	bge-cl0146_537.jpg
537	11	4284	4733	826	4885	ﭏא לישר' בלבד ומני אתה למד שישרﭏ וגוי			0	bge-cl0146_537.jpg
537	12	4566	5015	826	4892	שיש להם עס זה עם זה שאסור לישר' לומו			0	bge-cl0146_537.jpg
537	13	4851	5300	826	4893	לה לגוי לך מי לערכטהת שלכם שההאעיבר			0	bge-cl0146_537.jpg
537	14	5199	5648	826	4893	בלחו שנ' א עשה כן לל גי וג' והלא אימו			0	bge-cl0146_537.jpg
537	15	5512	5961	826	4892	על היני שהיא אחת משבע מצות שנצטוו בי ח			0	bge-cl0146_537.jpg
537	16	5799	6248	826	4885	ומהו בל ידעום ﭏי דקדוקי הדין שכך שנו 			0	bge-cl0146_537.jpg
537	17	6091	6540	826	4894	מעשה ובדק בן זכאי בעו נצי תאנים˙ ובני רו			0	bge-cl0146_537.jpg
538	1	1139	1588	728	4969	הורגין בעד אחד ובדייו אר ושלא בהתראה			0	bge-cl0146_538.jpg
538	2	1459	1908	728	4976	מה שאין כן בישר' לפי שדיני ממשה בשלשה			0	bge-cl0146_538.jpg
538	3	1785	2234	728	4969	ודין נפשות בכג' וכת' לא יקום עד אחד באיש 			0	bge-cl0146_538.jpg
538	4	2105	2554	728	4977	לכל עון ולכל חטאכ וג' ורצריכיו דרישה וחקה			0	bge-cl0146_538.jpg
538	5	2424	2873	728	4969	כיצד בודקין את העדים מכניסין אותן ומאיימיי			0	bge-cl0146_538.jpg
538	6	2770	3219	728	4969	עליהם ועוד היו בודקין אותן בה' חקירות באיו			0	bge-cl0146_538.jpg
538	7	3077	3526	728	4976	שבוע באיזה חדש בכמה בחדש באי זה יום כאי			0	bge-cl0146_538.jpg
538	8	3371	3820	728	4977	זו שעה באי זה מקום נמכירים אתם אותו התרית			0	bge-cl0146_538.jpg
538	9	3691	4140	728	4969	זו כדאמר' במ' סנהדרין וכם אתה מו 			0	bge-cl0146_538.jpg
538	10	3986	4435	728	4982	בפרנסי ישרﭏ שלא נשבפחו ﭏא עלידי הדין			0	bge-cl0146_538.jpg
538	11	4337	4786	728	4976	כשמוﭏ שנ' ויהי דודעושה משפט וצדקה ו'			0	bge-cl0146_538.jpg
538	12	4659	5108	728	4983	שנ' ואף יהושפט כיון שנתחזק במעכות א			0	bge-cl0146_538.jpg
538	13	4960	5409	728	4977	נתעסק בעסקי מלכות ולא בכבוד ﭏא 			0	bge-cl0146_538.jpg
538	14	5290	5739	728	4977	הדין שנ' ויתחוק על ישרﭏ מהו שנתחזק ומיה			0	bge-cl0146_538.jpg
538	15	5589	6038	728	4977	את הדינין ואומ' ויגבה לבו בדרכי יוי ועו			0	bge-cl0146_538.jpg
538	16	5895	6344	728	4990	הסיר את הבמות ואת האשרים מיהודה וכו סות			0	bge-cl0146_538.jpg
539	1	1113	1562	735	4970	הרוח היתה בו שהוא ארמ ויגבה ב בדרי והא			0	bge-cl0146_539.jpg
539	2	1397	1846	735	4970	שמינה את הדייני היודעים ללכת בדרכי יוי שנ			0	bge-cl0146_539.jpg
539	3	1703	2152	735	4970	ושמרו דרך יוי לעשות צדה ומשפט ואמו			0	bge-cl0146_539.jpg
539	4	2016	2465	735	4963	לדיינין ראו מה אתם עושי כי נ לאדם תשפטר			0	bge-cl0146_539.jpg
539	5	2313	2762	735	4970	בי לﭏהים וגמכם בדבר המשפט ועתה יהיפח			0	bge-cl0146_539.jpg
539	6	2653	3102	735	4970	יוי עליכם ומה משה רבינו שלא נצטויה על 			0	bge-cl0146_539.jpg
539	7	2939	3388	735	4963	הדים ﭏ אמה שאמ' לו יתרו ואתה תחזה מכל העם			0	bge-cl0146_539.jpg
539	8	3269	3718	735	4963	אנשי וינ וג' הושיב סנהדוי אנו שנצטויו 			0	bge-cl0146_539.jpg
539	9	3575	4024	735	4977	שפטים ושוטרים על אחת כמה וכמה˙˙ ומנין			0	bge-cl0146_539.jpg
539	10	3918	4367	735	4975	שהושיב משה סנהדריי לישרש שנ' ויבח משה			0	bge-cl0146_539.jpg
539	11	4223	4672	735	4971	אנשי חיל˙ ואף ירושלם לא נשתבחה ﭏא עלידי			0	bge-cl0146_539.jpg
539	12	4525	4974	735	4971	הי שנ' ויצא לך שם בגוים ביפיך וג' ואי זה א			0	bge-cl0146_539.jpg
539	13	4913	5362	735	4963	הידור זה הדין ' ודל לא תהדר  בכייבר			0	bge-cl0146_539.jpg
539	14	5254	5703	735	4963	ולא חרבה ירושלם שה על קלל הדין שנ'טמא			0	bge-cl0146_539.jpg
539	15	5577	6026	735	4971	השם שם שהי לך עלידי הדין טמאית וכת			0	bge-cl0146_539.jpg
539	16	5857	6306	735	4972	מלאתי משפט צדק יין בה על ידי שויתהל			0	bge-cl0146_539.jpg
539	17	6174	6623	735	4980	משפט לפיכך צדה ילין בה וכך אמ' להן ימ			0	bge-cl0146_539.jpg
540	1	1198	1647	610	5002	לא האמינו מלכי ארץ וכל יושבי תבל וה מחטאת	לא האמינו מלכי ארץ וכל יושבי תבל וג' מחטאת		1	bge-cl0146_540.jpg
540	2	1512	1961	610	4995	נביאיה וג' באותה שעה נשבע הב'ה' שהוא בעו	נביאיה וג' באותה שעה נשבע ה'ב'ה' שהוא בעצמו		1	bge-cl0146_540.jpg
540	3	1818	2267	610	4995	נפרע מן הדיינין שנ' לכן נאם האדון יוי צבאות	נפרע מן הדיינין שנ' לכן נאם האדון יוי צבאות 		1	bge-cl0146_540.jpg
540	4	2183	2632	610	4995	ישרﭏ ואי לכן ﭏא לשו שבועה שנ' לכן נבעתי	ישרﭏ ואין לכן ﭏא לשון שבועה שנ' לכן נשבעתי 		1	bge-cl0146_540.jpg
540	5	2448	2897	610	4995	לבית עלי ואין אביורר ﭏא אב בית די שנ' אבי	לבית עלי ואין אביר ﭏא אב בית דין שנ' אביר		1	bge-cl0146_540.jpg
540	6	2775	3224	610	5002	הרועים אשר לשאול ללמד שה'ב'ה' נעשה אב	הרועים אשר לשאול ללמדך שה'ב'ה' נעשה אב		1	bge-cl0146_540.jpg
540	7	3095	3544	610	5003	אב בית דיי להפרע מה רמנין שבדיינין הכת' מע	אב בית דין להפרע מהן ומנין שבדיינין הכת' מדבר		1	bge-cl0146_540.jpg
540	8	3420	3869	610	4995	ראה מה כת' אחריו ואשיבה שופטיך כבראשונה	ראה מה כת' אחריו ואשיבה שופטיך כבראשונה		1	bge-cl0146_540.jpg
540	9	3727	4176	610	4995	ויועציך וג' לפיכ אמ' דוד מגיד דברי ליעקב וג'	ויועציך וג' לפיכך אמ' דוד מגיד דבריו ליעקב וג'		1	bge-cl0146_540.jpg
540	10	4050	4499	610	5002	שופטים ושוטוי˙ שופטים ﭏו הדיינים שוטרים	שופטים ושוטרים ˙ שופטים ﭏו הדיינים שוטרים		1	bge-cl0146_540.jpg
540	11	4397	4846	610	5002	ﭏו הפרנסים שמהגי את העדה ˙  ﭏיעזו	ﭏו הפרנסים שמנהגין את העדה ˙ ר' ﭏיעזר		1	bge-cl0146_540.jpg
540	12	4712	5161	610	4995	אומ' אם אי שוטר אין שופט כיצד כין שנתחייב	אומ' אם אין שוטר אין שופט כיצד כיון שנתחייב		1	bge-cl0146_540.jpg
540	13	5033	5482	610	5008	אדם בבית דין לחבירו אם אין שוטר שיוציא 	אדם בבית דין לחבירו אם אין שוטר שיוציא ממנו		1	bge-cl0146_540.jpg
540	14	5375	5824	610	5002	כיון שפורש מן הדיינין אין ספירה ביד הדיי 	כיון שפורש מן הדיינין אין ספיקה ביד הדיין //		1	bge-cl0146_540.jpg
540	15	5683	6132	610	4995	לששות לו בלום ﭏא אם כ מוסרו ביד שוטר	לעשות לו כלום ﭏא אם כן מוסרו ביד שוטר		1	bge-cl0146_540.jpg
540	16	5996	6445	610	4995	והשוטר מוציא ממנו הדי דאמ' ר' ﭏעזר	והשוטר מוציא ממנו הדין דאמ' ר' ﭏעזר		1	bge-cl0146_540.jpg
540	17	6271	6720	610	5045	ו			0	bge-cl0146_540.jpg
541	1	1067	1516	570	4854	בן פדת ﭏ מלא גערתו של יואב לא היה דוד			0	bge-cl0146_541.jpg
541	2	1431	1880	570	4848	יכול לעשות אתהדין וכן הוא אומ' ויהי דו			0	bge-cl0146_541.jpg
541	3	1746	2195	570	4862	עושה משפט וצדקה ל כלעמר ויואב בן ויה			0	bge-cl0146_541.jpg
541	4	2058	2507	570	4858	על הצבא וכי דוד ויואב שופטים אחדﭏא			0	bge-cl0146_541.jpg
541	5	2396	2845	570	4859	ל מי שאינו שומע לדין מוסרין אותו ביד			0	bge-cl0146_541.jpg
541	6	2761	3210	570	4857	וציא ממנו בע כרחו וכן איו			0	bge-cl0146_541.jpg
541	7	3052	3501	570	4859	אב אנכי לאביוניםוריב לא ידעתי רה			0	bge-cl0146_541.jpg
